name,baseline_wer,baseline_cer,baseline_pmr,baseline_bleu,baseline_cosine,baseline_indobert,final_symspell_wer,final_symspell_cer,final_symspell_pmr,final_symspell_bleu,final_symspell_cosine,final_symspell_indobert,final_llm_wer,final_llm_cer,final_llm_pmr,final_llm_bleu,final_llm_cosine,final_llm_indobert
402,0.08211143695014662,0.040943789035392086,0.002932551319648094,0.881234127774749,0.9636266017835157,"(0.935875654220581, 0.9403938055038452, 0.9381293058395386)",0.08211143695014662,0.040249826509368494,0.2,0.8667447434381712,0.963356245137744,"(0.9876872897148132, 0.9857768416404724, 0.9867311120033264)",0.05865102639296188,0.03678001387925052,0.2018348623853211,0.9136534514088872,0.9786869033885247,"(0.9877243638038635, 0.9869402050971985, 0.9873321652412415)"
71,1.0051546391752577,0.543033577769201,0.0,0.0,0.0,"(0.8981196880340576, 0.9286262392997742, 0.9131181836128235)",1.0,0.9895793130065612,0.0,0.0,0.0,"(0.39428725838661194, 0.25928857922554016, 0.3128456771373749)",1.0,0.8587417985333848,0.0,0.0,0.0,"(0.4640386402606964, 0.46695777773857117, 0.46549364924430847)"
460,0.1222707423580786,0.11271259729028539,0.013100436681222707,0.8860559506219521,0.9562347698270108,"(0.8272429704666138, 0.8318616151809692, 0.8295458555221558)",0.08951965065502183,0.0807149034303834,0.013100436681222707,0.9101268705477741,0.9695783560375344,"(0.8310264348983765, 0.8385192155838013, 0.8347560167312622)",0.10262008733624454,0.08330931104064572,0.013100436681222707,0.8982467248700171,0.9656378206517942,"(0.836721658706665, 0.8339130878448486, 0.8353149890899658)"
80,0.02413793103448276,0.025023169601482854,0.027586206896551724,0.9667321620626343,0.9911525736197714,"(0.9388848543167114, 0.9589440226554871, 0.9488084316253662)",0.017241379310344827,0.003243744207599629,0.9827586206896551,0.9643344083628421,0.9955805229550776,"(0.992103636264801, 0.9904372096061707, 0.9912697076797485)",0.03103448275862069,0.005097312326227989,0.9689655172413794,0.9239424104751073,0.9962222513473439,"(0.9876120686531067, 0.9849348664283752, 0.9862716197967529)"
413,0.05177993527508091,0.02381947346427079,0.009708737864077669,0.9284773582286608,0.993286634009138,"(0.9500555396080017, 0.963985800743103, 0.9569699764251709)",0.045307443365695796,0.0062682824905975765,0.35714285714285715,0.8922019972782921,0.9391453742294873,"(0.9554645419120789, 0.9458810687065125, 0.9506486654281616)",0.038834951456310676,0.0058503969912244045,0.36482084690553745,0.9062823657916321,0.95576079908853,"(0.9638588428497314, 0.9609537124633789, 0.9624041318893433)"
70,0.11409395973154363,0.05536757920639803,0.14988814317673377,0.8242965798569382,0.9864275731955402,"(0.9683349132537842, 0.9694207310676575, 0.9688775539398193)",0.9955257270693513,0.990772070132267,0.0,5.3669152627257626e-34,0.023158865856520654,"(0.500937819480896, 0.37074512243270874, 0.4261188209056854)",0.9798657718120806,0.8351276530298369,0.0,0.00029769157324602323,0.09485574859085631,"(0.5241377949714661, 0.4986480176448822, 0.5110752582550049)"
457,0.029411764705882353,0.019303399076793955,0.4752475247524752,0.9671032741380313,0.9944770151364885,"(0.9815737009048462, 0.9884265661239624, 0.9849882125854492)",0.06209150326797386,0.03357112882920688,0.45514950166112955,0.9217806405335962,0.9830109927592788,"(0.9807203412055969, 0.9816821813583374, 0.9812009930610657)",0.06535947712418301,0.058749475451112046,0.0,0.9137413547024588,0.9900709723891975,"(0.9874887466430664, 0.9820951223373413, 0.9847845435142517)"
68,1.0455764075067024,0.5166340508806262,0.0,0.0,0.0,"(0.9723070859909058, 0.9769502878189087, 0.9746231436729431)",1.0,0.710806697108067,0.0,0.0,0.0,"(0.9346450567245483, 0.9118489027023315, 0.9231062531471252)",1.0,0.7101543813872581,0.0,0.0,0.0,"(0.9337484836578369, 0.9042879939079285, 0.9187820553779602)"
83,0.04866180048661801,0.03571428571428571,0.019464720194647202,0.9451154258194298,0.9907064504906725,"(0.9521044492721558, 0.9570853114128113, 0.9545884132385254)",0.0267639902676399,0.005782312925170068,0.03178484107579462,0.949755531415783,0.9892326762976446,"(0.969030499458313, 0.9671797752380371, 0.9681042432785034)",0.0340632603406326,0.004081632653061225,0.036585365853658534,0.9442184636199027,0.9925391116349622,"(0.9761743545532227, 0.9732530117034912, 0.974711537361145)"
384,0.07222222222222222,0.028772164603546337,0.008333333333333333,0.8872756471878711,0.9836430884121713,"(0.9522646069526672, 0.9578590393066406, 0.9550536274909973)",0.030555555555555555,0.0036801605888256944,0.8277777777777777,0.9334926702671881,0.9915281267578767,"(0.9837385416030884, 0.9833842515945435, 0.9835613369941711)",0.06944444444444445,0.017397122783539644,0.028901734104046242,0.8872085658919775,0.9871007149203587,"(0.977725625038147, 0.9767465591430664, 0.9772358536720276)"
305,0.06614785992217899,0.03475195164945857,0.005836575875486381,0.9172154347345373,0.9905570107704531,"(0.9273771047592163, 0.9443508386611938, 0.9357869625091553)",0.033073929961089495,0.010073029463611181,0.46771037181996084,0.9381736048897032,0.9923099403208318,"(0.9811317920684814, 0.9813814163208008, 0.9812566041946411)",0.017509727626459144,0.006799294887937547,0.484251968503937,0.9706391657605912,0.9966578509839574,"(0.9942538738250732, 0.9920175075531006, 0.9931344389915466)"
389,0.033807829181494664,0.027689514298683614,0.008896797153024912,0.9672129906445354,0.9912285421970428,"(0.944149911403656, 0.963558554649353, 0.9537555575370789)",0.0035587188612099642,0.00045392646391284613,0.99644128113879,0.9910632986444198,0.9976120990336117,"(1.0, 1.0, 1.0)",0.010676156583629894,0.0022696323195642307,0.9893238434163701,0.9744971198793285,0.9961219218783779,"(0.9965662956237793, 0.9959778189659119, 0.9962719678878784)"
432,0.018480492813141684,0.0174403005097934,0.15195071868583163,0.9741901658513454,0.9976380780830593,"(0.9998566508293152, 0.9993662238121033, 0.9996113777160645)",0.004106776180698152,0.0010732492621411322,0.9486652977412731,0.9897011076945336,0.9991336168675873,"(0.9918540716171265, 0.9915614128112793, 0.9917076826095581)",0.02053388090349076,0.00348806010195868,0.21765913757700206,0.9649394191763623,1.0000000000000007,"(0.982489287853241, 0.9839910268783569, 0.9832395911216736)"
88,0.1037037037037037,0.07135777998017839,0.018518518518518517,0.8844411001848973,0.9888257665354683,"(0.9224899411201477, 0.9410980343818665, 0.9317010641098022)",0.1037037037037037,0.06987115956392467,0.018518518518518517,0.878406292333212,0.9883092739879115,"(0.9233653545379639, 0.9402666091918945, 0.931739330291748)",0.05925925925925926,0.04806739345887017,0.011111111111111112,0.9290828094872342,0.9898261586171907,"(0.9448102712631226, 0.9655861258506775, 0.955085277557373)"
458,0.04304635761589404,0.021798365122615803,0.3511705685618729,0.9381770435848027,0.9912299981819583,"(0.984519362449646, 0.9879982471466064, 0.9862557053565979)",0.039735099337748346,0.004087193460490463,0.35906040268456374,0.9246316606168234,0.9891450552854989,"(0.9899550676345825, 0.9889827966690063, 0.9894686937332153)",0.019867549668874173,0.0018165304268846503,0.45484949832775917,0.9674827640322748,0.9999999999999998,"(0.995392918586731, 0.9945723414421082, 0.9949825406074524)"
103,0.05194805194805195,0.038174273858921165,0.003246753246753247,0.9309836920288965,0.9813775318903297,"(0.9506827592849731, 0.9625866413116455, 0.9565976858139038)",0.01948051948051948,0.0033195020746887966,0.4642857142857143,0.9508851677920601,0.9930050235773319,"(0.9914512634277344, 0.9912562370300293, 0.9913537502288818)",0.06168831168831169,0.0053941908713692945,0.4642857142857143,0.8963490705941203,0.9974576642419362,"(0.9932176470756531, 0.9931779503822327, 0.9931977987289429)"
418,0.11469534050179211,0.032907662082514735,0.014336917562724014,0.8262965968449603,0.9927355466577616,"(0.9459914565086365, 0.966284990310669, 0.956030547618866)",0.11469534050179211,0.04862475442043222,0.0149812734082397,0.8341636732996245,0.9530152140227026,"(0.9455772042274475, 0.9522846937179565, 0.9489190578460693)",0.1111111111111111,0.046660117878192534,0.007518796992481203,0.8479736094767563,0.9901402581999611,"(0.9608938694000244, 0.9725249409675598, 0.9666744470596313)"
53,0.818407960199005,0.3566099671739779,0.015267175572519083,0.09527046127262527,0.38093649580314076,"(0.5543534755706787, 0.6949214935302734, 0.6167291402816772)",0.746268656716418,0.3267681289167413,0.021108179419525065,0.11365807171218531,0.42097497951939666,"(0.5864003300666809, 0.7249244451522827, 0.6483457684516907)",0.09950248756218906,0.057594747836466724,0.014925373134328358,0.8355210042236371,0.9678680159916018,"(0.9213495254516602, 0.9486722350120544, 0.9348112344741821)"
77,0.0694006309148265,0.033732800710164226,0.08832807570977919,0.9185948330678073,0.9953202662670675,"(0.9693231582641602, 0.9753909707069397, 0.9723476767539978)",0.0694006309148265,0.045272969374167776,0.0,0.8829319823575277,0.9851840043852551,"(0.9722980260848999, 0.9666547179222107, 0.9694682359695435)",0.15141955835962145,0.0559254327563249,0.016181229773462782,0.7911746347577014,0.9908943930304001,"(0.9713459610939026, 0.9697628021240234, 0.9705537557601929)"
86,0.05394190871369295,0.05151354221986192,0.016597510373443983,0.9423132910565524,0.9885201211894379,"(0.9292368292808533, 0.956669807434082, 0.942753791809082)",0.05394190871369295,0.04992033988316516,0.016597510373443983,0.9360412992187023,0.987595698790756,"(0.9298290610313416, 0.9557007551193237, 0.9425874352455139)",0.07883817427385892,0.050982474774296335,0.016597510373443983,0.9045263088536819,0.9590858402706283,"(0.9244537353515625, 0.9527891278266907, 0.9384076595306396)"
54,0.01485148514851485,0.01257071024512885,1.0,0.9853120066582289,0.9981074880563813,"(0.9906115531921387, 0.9976925849914551, 0.9941394329071045)",0.0,0.0,1.0,1.0,0.9999999999999903,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",0.0,0.0,1.0,1.0,0.9999999999999903,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
507,0.22807017543859648,0.13131313131313133,0.0,0.7296134255536699,0.9526027381125693,"(0.8946942090988159, 0.9214082956314087, 0.9078547954559326)",0.09649122807017543,0.013468013468013467,0.415929203539823,0.8159470024494894,0.9906813111229177,"(0.9722519516944885, 0.966859757900238, 0.9695483446121216)",0.16666666666666666,0.16161616161616163,0.0,0.7378508992722707,0.9637316570022864,"(0.8480478525161743, 0.8520069718360901, 0.8500227928161621)"
327,0.056179775280898875,0.06553030303030304,0.016853932584269662,0.9390417172937009,0.9802369979196122,"(0.9489086866378784, 0.9633030891418457, 0.9560517072677612)",0.0056179775280898875,0.0007575757575757576,0.9943820224719101,0.9858551279343912,0.9979099501525026,"(0.9857222437858582, 0.9882490634918213, 0.9869840145111084)",0.016853932584269662,0.0026515151515151517,0.8676056338028169,0.9617444903618352,0.9967657006366419,"(0.9877644777297974, 0.9852211475372314, 0.9864912033081055)"
187,0.002150537634408602,0.000275027502750275,0.9978494623655914,0.9945974500303164,0.9996042045317657,"(0.999862551689148, 0.9998670220375061, 0.9998647570610046)",0.0064516129032258064,0.0008250825082508251,0.9935483870967742,0.9837743161465883,0.9980342596256507,"(0.9946820139884949, 0.9952951073646545, 0.9949885010719299)",0.01935483870967742,0.0022002200220022,0.4525862068965517,0.9664577448012687,0.9976908669521826,"(0.9949507713317871, 0.9942120313644409, 0.9945812225341797)"
615,0.13013698630136986,0.042632066728452274,0.1506849315068493,0.8151308719153181,0.9634848254337434,"(0.9170581698417664, 0.9451372027397156, 0.9308859705924988)",0.0684931506849315,0.009267840593141797,0.1527777777777778,0.8668884326519657,0.9774809610150434,"(0.9350466728210449, 0.9522143006324768, 0.9435524344444275)",0.1095890410958904,0.020389249304911955,0.007142857142857143,0.791737249190177,0.9939955006441392,"(0.9415069818496704, 0.9583462476730347, 0.9498519897460938)"
1,0.0711864406779661,0.033340792123517565,0.015254237288135594,0.899298780132019,0.9882206768552626,"(0.9003233313560486, 0.9142012000083923, 0.9072092175483704)",0.0711864406779661,0.03356455582904453,0.015254237288135594,0.899298780132019,0.9882206768552626,"(0.9028048515319824, 0.9153233766555786, 0.9090210199356079)",0.08135593220338982,0.034459610651152384,0.001694915254237288,0.8948271515134731,0.9857394874915111,"(0.9226161241531372, 0.9226689338684082, 0.9226425290107727)"
295,0.1327683615819209,0.011865524060646011,0.06779661016949153,0.7972295780353535,0.9596702314825353,"(0.9669638276100159, 0.9663858413696289, 0.9666748046875)",0.15254237288135594,0.016809492419248517,0.062146892655367235,0.7613967854020722,0.9558561458689389,"(0.9635847210884094, 0.9581177830696106, 0.9608435034751892)",0.12429378531073447,0.012195121951219513,0.07062146892655367,0.8004111869922123,0.9703223469523797,"(0.9684069156646729, 0.9653571844100952, 0.9668796062469482)"
244,0.0413625304136253,0.011292346298619825,0.31295843520782396,0.9143164517324891,0.9784905928243646,"(0.9613603949546814, 0.9692255258560181, 0.9652769565582275)",0.043795620437956206,0.01191969887076537,0.3105134474327628,0.908084552876069,0.9772215985701669,"(0.9577150344848633, 0.9655997157096863, 0.9616411328315735)",0.0170316301703163,0.004705144291091593,0.32195121951219513,0.9669035827862036,0.9948639489040753,"(0.9933368563652039, 0.9923211932182312, 0.9928287267684937)"
286,0.013513513513513514,0.00101010101010101,0.6027027027027027,0.9742886377618974,1.0000000000000007,"(0.9913215041160583, 0.9912899136543274, 0.9913057088851929)",0.016216216216216217,0.00202020202020202,0.6,0.96749808817486,0.9989674032190113,"(0.9897953271865845, 0.9901726841926575, 0.9899839162826538)",0.016216216216216217,0.00202020202020202,0.6,0.96749808817486,0.9989674032190113,"(0.9906360507011414, 0.9899871945381165, 0.9903115034103394)"
8,0.021505376344086023,0.003288700963119568,0.3064516129032258,0.9562811104953071,0.9987865870103111,"(0.9874110817909241, 0.987708568572998, 0.9875598549842834)",0.023297491039426525,0.0037585153864223633,0.3064516129032258,0.9517501287787913,0.998181935186566,"(0.9866010546684265, 0.9867482781410217, 0.9866746664047241)",0.03942652329749104,0.03476626732440686,0.008992805755395683,0.984698367269448,0.9993955486289433,"(0.9795041680335999, 0.9760312438011169, 0.9777646064758301)"
120,0.9721254355400697,0.8755980861244019,0.003484320557491289,0.4703546123954916,0.797755282923167,"(0.763100802898407, 0.7829092741012573, 0.7728781700134277)",0.11846689895470383,0.06650717703349282,0.003484320557491289,0.8424157857248442,0.9469113889394197,"(0.9330161213874817, 0.9520819187164307, 0.942452609539032)",0.0975609756097561,0.06555023923444976,0.006968641114982578,0.8737528869046776,0.9835277419452569,"(0.9324731826782227, 0.9486105442047119, 0.9404726624488831)"
5,0.028419182948490232,0.004450691028343875,0.8525754884547069,0.9390361821151684,0.994379785520845,"(0.9849886894226074, 0.9880337715148926, 0.9865089058876038)",0.03374777975133215,0.0053876786132583745,0.8472468916518651,0.9309812096987775,0.9925671633750351,"(0.9806458950042725, 0.9827731847763062, 0.9817084074020386)",0.010657193605683837,0.0021082220660576245,0.6465364120781527,0.9830507170195543,0.997277176156543,"(0.988854706287384, 0.9879311919212341, 0.9883927702903748)"
586,0.44155844155844154,0.28422876949740034,0.01948051948051948,0.6665942836310025,0.9138025772949553,"(0.8133606314659119, 0.8586239814758301, 0.8353796005249023)",0.14285714285714285,0.1412478336221837,0.02702702702702703,0.8975475491659912,0.9709642772733731,"(0.9686042666435242, 0.9596834182739258, 0.9641231894493103)",0.06493506493506493,0.053726169844020795,0.033783783783783786,0.9241651770413092,0.9800551702502952,"(0.9759144186973572, 0.9645175337791443, 0.970182478427887)"
177,0.043859649122807015,0.006036684467146506,0.05789473684210526,0.9080016027535631,0.9758091879990292,"(0.965897798538208, 0.9719634652137756, 0.9689211845397949)",0.04035087719298246,0.006036684467146506,0.05789473684210526,0.9164314094068005,0.9766578158636914,"(0.9641422629356384, 0.9706055521965027, 0.9673630595207214)",0.015789473684210527,0.0025539818899465985,0.3017543859649123,0.9687448225183248,0.9959502850854034,"(0.9726268649101257, 0.9677055478096008, 0.9701599478721619)"
47,0.12244897959183673,0.038549793483249196,0.23809523809523808,0.7935803022988323,0.9928108437299107,"(0.9810159802436829, 0.9836452603340149, 0.9823288917541504)",0.15306122448979592,0.04910509407985315,0.23129251700680273,0.7167595334161441,0.7144795975785219,"(0.9585779905319214, 0.9594396352767944, 0.9590085744857788)",0.09863945578231292,0.029371271225332722,0.23809523809523808,0.8216137749514438,0.986921716475195,"(0.9829736948013306, 0.9817147254943848, 0.9823437929153442)"
471,0.13304721030042918,0.11815068493150685,0.008583690987124463,0.8761570131764607,0.9732476601794467,"(0.930172324180603, 0.9458907246589661, 0.9379656910896301)",0.012875536480686695,0.00228310502283105,0.2703862660944206,0.9675619206465156,0.9880083278990168,"(0.9845992922782898, 0.9803189635276794, 0.9824544787406921)",0.034334763948497854,0.005136986301369863,0.26609442060085836,0.9217055938684582,1.0000000000000004,"(0.9878250956535339, 0.9896434545516968, 0.9887334704399109)"
494,0.023076923076923078,0.012924071082390954,0.0019230769230769232,0.96783855523878,0.9963820016098438,"(0.9786946177482605, 0.9793564677238464, 0.9790254235267639)",1.0,0.9859989229940764,0.0,0.0,0.0,"(0.423331081867218, 0.34300345182418823, 0.37895727157592773)",1.0,0.9857296715131934,0.0,0.0,0.0,"(0.4425719678401947, 0.37286850810050964, 0.4047411382198334)"
658,0.027777777777777776,0.017349397590361446,0.01048951048951049,0.9632660217336463,0.9972182669328677,"(0.9836849570274353, 0.9848036170005798, 0.9842439889907837)",0.024305555555555556,0.015903614457831325,0.010526315789473684,0.96325434333477,0.9976741983904774,"(0.9838064312934875, 0.9849251508712769, 0.9843654632568359)",0.024305555555555556,0.020240963855421686,0.02127659574468085,0.9701994468532177,0.9960486481968823,"(0.9787046909332275, 0.9782267808914185, 0.9784656763076782)"
535,0.3333333333333333,0.2465753424657534,0.041666666666666664,0.7284360680230404,0.8515956513889446,"(0.8476343154907227, 0.9452966451644897, 0.8938056230545044)",0.09722222222222222,0.07990867579908675,0.013888888888888888,0.891478966260291,0.9016679474579629,"(0.9485872983932495, 0.9692670106887817, 0.9588156342506409)",0.1111111111111111,0.10273972602739725,0.0,0.862106976308922,0.962354827033845,"(0.9854313731193542, 0.9669398665428162, 0.9760980606079102)"
450,0.05307855626326964,0.017930629041740153,0.04103671706263499,0.9218916290096384,0.9871597191634809,"(0.974882185459137, 0.9769278764724731, 0.9759039282798767)",0.08280254777070063,0.03380364491475603,0.049217002237136466,0.8819304308257361,0.9852354430556888,"(0.9652084112167358, 0.964538037776947, 0.9648731350898743)",0.055201698513800426,0.031452087007642564,0.015384615384615385,0.9350650184054006,0.9886999800983788,"(0.951143741607666, 0.9505988359451294, 0.9508712291717529)"
