name,baseline_wer,baseline_cer,baseline_pmr,baseline_bleu,baseline_cosine,baseline_indobert,final_symspell_wer,final_symspell_cer,final_symspell_pmr,final_symspell_bleu,final_symspell_cosine,final_symspell_indobert,final_llm_wer,final_llm_cer,final_llm_pmr,final_llm_bleu,final_llm_cosine,final_llm_indobert,baseline_indobert_P,baseline_indobert_R,baseline_indobert_F1,final_symspell_indobert_P,final_symspell_indobert_R,final_symspell_indobert_F1,final_llm_indobert_P,final_llm_indobert_R,final_llm_indobert_F1,baseline_jw,final_symspell_jw,final_llm_jw
327,0.0561797752808988,0.065530303030303,0.0168539325842696,0.9390417172937008,0.9802369979196122,"(0.9489086866378784, 0.9633030891418457, 0.9560517072677612)",0.0056179775280898,0.0007575757575757,0.99438202247191,0.9858551279343912,0.9979099501525026,"(0.9857222437858582, 0.9882490634918213, 0.9869840145111084)",0.0084269662921348,0.0018939393939393,0.9915730337078652,0.9787670083183008,0.996765700636642,"(0.9878734946250916, 0.9853859543800354, 0.9866281151771545)",0.9489086866378784,0.9633030891418456,0.9560517072677612,0.9857222437858582,0.9882490634918212,0.9869840145111084,0.9878734946250916,0.9853859543800354,0.9866281151771544,0.8268334123597282,0.906368604555188,0.999317980869705
187,0.0021505376344086,0.0002750275027502,0.9978494623655914,0.9945974500303164,0.9996042045317656,"(0.999862551689148, 0.9998670220375061, 0.9998647570610046)",0.0064516129032258,0.0008250825082508,0.9935483870967742,0.9837743161465884,0.9980342596256508,"(0.9946820139884949, 0.9952951073646545, 0.9949885010719299)",0.0150537634408602,0.0016501650165016,0.896774193548387,0.9740381953439474,0.9969146161883392,"(0.9938309788703918, 0.9935325980186462, 0.9936817288398743)",0.999862551689148,0.999867022037506,0.9998647570610046,0.9946820139884948,0.9952951073646544,0.99498850107193,0.9938309788703918,0.9935325980186462,0.9936817288398744,0.9997799477334253,0.9855807484986253,0.9475105734162208
615,0.1301369863013698,0.0426320667284522,0.1506849315068493,0.8151308719153181,0.9634848254337434,"(0.9170581698417664, 0.9451372027397156, 0.9308859705924988)",0.0684931506849315,0.0092678405931417,0.1527777777777778,0.8668884326519657,0.9774809610150434,"(0.9350466728210449, 0.9522143006324768, 0.9435524344444275)",0.0616438356164383,0.0074142724745134,0.8424657534246576,0.8807134632491432,0.9939955006441392,"(0.9590297937393188, 0.9668013453483582, 0.962899923324585)",0.9170581698417664,0.9451372027397156,0.9308859705924988,0.9350466728210448,0.9522143006324768,0.9435524344444276,0.9590297937393188,0.9668013453483582,0.962899923324585,0.852698960778997,0.8612771923521493,0.9760785525642337
1,0.0711864406779661,0.0333407921235175,0.0152542372881355,0.899298780132019,0.9882206768552626,"(0.9003233313560486, 0.9142012000083923, 0.9072092175483704)",0.0711864406779661,0.0335645558290445,0.0152542372881355,0.899298780132019,0.9882206768552626,"(0.9028048515319824, 0.9153233766555786, 0.9090210199356079)",0.0661016949152542,0.0328932647124636,0.0152542372881355,0.9099874856727996,0.9889527016893496,"(0.9064514636993408, 0.9189715385437012, 0.9126685857772827)",0.9003233313560486,0.9142012000083924,0.9072092175483704,0.9028048515319824,0.9153233766555786,0.909021019935608,0.9064514636993408,0.9189715385437012,0.9126685857772828,0.8352676861467883,0.8347501396643505,0.835328749859025
295,0.1327683615819209,0.011865524060646,0.0677966101694915,0.7972295780353535,0.9596702314825352,"(0.9669638276100159, 0.9663858413696289, 0.9666748046875)",0.1525423728813559,0.0168094924192485,0.0621468926553672,0.7613967854020722,0.9558561458689387,"(0.9635847210884094, 0.9581177830696106, 0.9608435034751892)",0.1214689265536723,0.009228740936058,0.0706214689265536,0.8058834383059696,0.9716518081666344,"(0.9739680886268616, 0.9713312387466431, 0.9726478457450867)",0.966963827610016,0.9663858413696288,0.9666748046875,0.9635847210884094,0.9581177830696106,0.9608435034751892,0.9739680886268616,0.9713312387466432,0.9726478457450868,0.9070507008730648,0.9081532826751308,0.9099450196474617
244,0.0413625304136253,0.0112923462986198,0.3129584352078239,0.9143164517324892,0.9784905928243646,"(0.9613603949546814, 0.9692255258560181, 0.9652769565582275)",0.0437956204379562,0.0119196988707653,0.3105134474327628,0.908084552876069,0.9772215985701668,"(0.9577150344848633, 0.9655997157096863, 0.9616411328315735)",0.0267639902676399,0.008155583437892,0.4501216545012165,0.9509665220453644,0.9829860610207716,"(0.990584135055542, 0.991590678691864, 0.9910870790481567)",0.9613603949546814,0.969225525856018,0.9652769565582277,0.9577150344848632,0.9655997157096864,0.9616411328315736,0.990584135055542,0.991590678691864,0.9910870790481568,0.91390773100926,0.9134413618656109,0.9341745808410268
286,0.0135135135135135,0.001010101010101,0.6027027027027027,0.9742886377618974,1.0000000000000009,"(0.9913215041160583, 0.9912899136543274, 0.9913057088851929)",0.0162162162162162,0.002020202020202,0.6,0.96749808817486,0.9989674032190112,"(0.9897953271865845, 0.9901726841926575, 0.9899839162826538)",0.0162162162162162,0.002020202020202,0.6,0.96749808817486,0.9989674032190112,"(0.9906360507011414, 0.9899871945381165, 0.9903115034103394)",0.9913215041160583,0.9912899136543274,0.9913057088851928,0.9897953271865844,0.9901726841926576,0.9899839162826538,0.9906360507011414,0.9899871945381165,0.9903115034103394,0.9390368260726418,0.9386795401674135,0.9313558148964451
8,0.021505376344086,0.0032887009631195,0.3064516129032258,0.9562811104953072,0.9987865870103112,"(0.9874110817909241, 0.987708568572998, 0.9875598549842834)",0.0232974910394265,0.0037585153864223,0.3064516129032258,0.9517501287787912,0.998181935186566,"(0.9866010546684265, 0.9867482781410217, 0.9866746664047241)",0.0089605734767025,0.0014094432699083,0.1202872531418312,0.9774689929601202,0.9993955486289432,"(0.9913287162780762, 0.9909842014312744, 0.9911564588546753)",0.987411081790924,0.987708568572998,0.9875598549842834,0.9866010546684264,0.9867482781410216,0.986674666404724,0.9913287162780762,0.9909842014312744,0.9911564588546752,0.9219199142863793,0.9429661425412859,0.9144676263077957
120,0.9721254355400696,0.8755980861244019,0.0034843205574912,0.4703546123954916,0.797755282923167,"(0.763100802898407, 0.7829092741012573, 0.7728781700134277)",0.1184668989547038,0.0665071770334928,0.0034843205574912,0.8424157857248442,0.9469113889394196,"(0.9330161213874817, 0.9520819187164307, 0.942452609539032)",0.1114982578397212,0.0660287081339713,0.0034843205574912,0.8566621061179832,0.974406532719998,"(0.9346706867218018, 0.950707197189331, 0.9426207542419434)",0.763100802898407,0.7829092741012573,0.7728781700134277,0.9330161213874816,0.9520819187164308,0.942452609539032,0.9346706867218018,0.950707197189331,0.9426207542419434,0.6894623889107265,0.8311750142260178,0.8290360259285915
5,0.0284191829484902,0.0044506910283438,0.8525754884547069,0.9390361821151684,0.994379785520845,"(0.9849886894226074, 0.9880337715148926, 0.9865089058876038)",0.0337477797513321,0.0053876786132583,0.8472468916518651,0.9309812096987776,0.9925671633750353,"(0.9806458950042725, 0.9827731847763062, 0.9817084074020386)",0.0213143872113676,0.0023424689622862,0.7246891651865008,0.9575254269003616,0.9974432643937224,"(0.9862369894981384, 0.9871268272399902, 0.9866816401481628)",0.9849886894226074,0.9880337715148926,0.9865089058876038,0.9806458950042723,0.9827731847763062,0.9817084074020386,0.9862369894981384,0.9871268272399902,0.9866816401481628,0.9233892618859391,0.9062245485760111,0.9072994708487673
586,0.4415584415584415,0.2842287694974003,0.0194805194805194,0.6665942836310025,0.9138025772949552,"(0.8133606314659119, 0.8586239814758301, 0.8353796005249023)",0.1428571428571428,0.1412478336221837,0.027027027027027,0.8975475491659912,0.9709642772733732,"(0.9686042666435242, 0.9596834182739258, 0.9641231894493103)",0.1428571428571428,0.1421143847487001,0.027027027027027,0.8991125900681133,0.9740343297774088,"(0.9687321186065674, 0.9587626457214355, 0.9637216329574585)",0.8133606314659119,0.8586239814758301,0.8353796005249023,0.9686042666435242,0.9596834182739258,0.9641231894493104,0.9687321186065674,0.9587626457214355,0.9637216329574584,0.7904473538560101,0.8286938385952506,0.8297304571300309
177,0.043859649122807,0.0060366844671465,0.0578947368421052,0.9080016027535632,0.9758091879990292,"(0.965897798538208, 0.9719634652137756, 0.9689211845397949)",0.0403508771929824,0.0060366844671465,0.0578947368421052,0.9164314094068003,0.9766578158636914,"(0.9641422629356384, 0.9706055521965027, 0.9673630595207214)",0.0157894736842105,0.0025539818899465,0.0491228070175438,0.9714537814119716,0.9958279789919632,"(0.9749892950057983, 0.976492702960968, 0.975740373134613)",0.965897798538208,0.9719634652137756,0.9689211845397948,0.9641422629356384,0.9706055521965028,0.9673630595207214,0.9749892950057985,0.976492702960968,0.975740373134613,0.9296557078587899,0.9296090225179869,0.9302320038527133
47,0.1224489795918367,0.0385497934832491,0.238095238095238,0.7935803022988323,0.9928108437299108,"(0.9810159802436829, 0.9836452603340149, 0.9823288917541504)",0.1530612244897959,0.0491050940798531,0.2312925170068027,0.7167595334161441,0.7144795975785219,"(0.9585779905319214, 0.9594396352767944, 0.9590085744857788)",0.1088435374149659,0.0431390546122074,0.238095238095238,0.8084318716005351,0.988555283391197,"(0.9791889190673828, 0.978652834892273, 0.9789207577705383)",0.9810159802436828,0.9836452603340148,0.9823288917541504,0.9585779905319214,0.9594396352767944,0.9590085744857788,0.9791889190673828,0.978652834892273,0.9789207577705384,0.9259096656365283,0.9167743400003122,0.9060277239649149
471,0.1330472103004291,0.1181506849315068,0.0085836909871244,0.8761570131764607,0.9732476601794467,"(0.930172324180603, 0.9458907246589661, 0.9379656910896301)",0.0128755364806866,0.002283105022831,0.2703862660944206,0.9675619206465156,0.9880083278990168,"(0.9845992922782898, 0.9803189635276794, 0.9824544787406921)",0.0128755364806866,0.002283105022831,0.278969957081545,0.9740979829483988,1.0000000000000004,"(0.9908056259155273, 0.9921048283576965, 0.9914548397064209)",0.930172324180603,0.945890724658966,0.93796569108963,0.9845992922782898,0.9803189635276794,0.982454478740692,0.9908056259155272,0.9921048283576964,0.9914548397064208,0.8118099114029383,0.9033148075668624,0.9294523151257661
494,0.023076923076923,0.0129240710823909,0.0019230769230769,0.96783855523878,0.9963820016098438,"(0.9786946177482605, 0.9793564677238464, 0.9790254235267639)",1.0,0.9859989229940764,0.0,0.0,0.0,"(0.423331081867218, 0.34300345182418823, 0.37895727157592773)",1.0,0.9859989229940764,0.0,0.0,0.0,"(0.423331081867218, 0.34300345182418823, 0.37895727157592773)",0.9786946177482604,0.9793564677238464,0.979025423526764,0.423331081867218,0.3430034518241882,0.3789572715759277,0.423331081867218,0.3430034518241882,0.3789572715759277,0.8414712302259186,0.5303080513096669,0.5303080513096669
658,0.0277777777777777,0.0173493975903614,0.0104895104895104,0.9632660217336464,0.9972182669328676,"(0.9836849570274353, 0.9848036170005798, 0.9842439889907837)",0.0243055555555555,0.0159036144578313,0.0105263157894736,0.96325434333477,0.9976741983904774,"(0.9838064312934875, 0.9849251508712769, 0.9843654632568359)",0.0243055555555555,0.0159036144578313,0.0105263157894736,0.96325434333477,0.9976741983904774,"(0.9838064312934875, 0.9849251508712769, 0.9843654632568359)",0.9836849570274352,0.9848036170005798,0.9842439889907836,0.9838064312934875,0.9849251508712769,0.984365463256836,0.9838064312934875,0.9849251508712769,0.984365463256836,0.9046351407996902,0.9046883256206365,0.9046883256206365
535,0.3333333333333333,0.2465753424657534,0.0416666666666666,0.7284360680230404,0.8515956513889446,"(0.8476343154907227, 0.9452966451644897, 0.8938056230545044)",0.0972222222222222,0.0799086757990867,0.0138888888888888,0.891478966260291,0.9016679474579627,"(0.9485872983932495, 0.9692670106887817, 0.9588156342506409)",0.0972222222222222,0.0799086757990867,0.0138888888888888,0.891478966260291,0.9016679474579627,"(0.9485872983932495, 0.9692670106887817, 0.9588156342506409)",0.8476343154907227,0.9452966451644896,0.8938056230545044,0.9485872983932496,0.9692670106887816,0.9588156342506408,0.9485872983932496,0.9692670106887816,0.9588156342506408,0.7863726630624162,0.8928398687780484,0.8928398687780484
450,0.0530785562632696,0.0179306290417401,0.0410367170626349,0.9218916290096384,0.9871597191634808,"(0.974882185459137, 0.9769278764724731, 0.9759039282798767)",0.0828025477707006,0.033803644914756,0.0492170022371364,0.8819304308257361,0.9852354430556888,"(0.9652084112167358, 0.964538037776947, 0.9648731350898743)",0.0552016985138004,0.0326278659611992,0.0154185022026431,0.9296483237990651,0.9865451451957749,"(0.9667841196060181, 0.9657352566719055, 0.9662594199180603)",0.974882185459137,0.9769278764724731,0.9759039282798768,0.9652084112167358,0.964538037776947,0.9648731350898744,0.966784119606018,0.9657352566719056,0.9662594199180604,0.9053078413251209,0.8335086983517455,0.8371063523023249
